TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
SAIL;65,24;;-67,19;16,18;5,49;72,11;-17,22;-18,58;-177,19;-72,23;0,27;-0,06;12,49;-130,46;-12,66;0,93;-24,08;-8,17;-11,62;0,34;0,66;0,44;27,09;;;4,03;-0,97;;6.185.554.452,00
SAK;25,21;;;;;100,00;171,06;127,68;;4,60;4,60;1,12;;;;;18,26;8,25;11,18;0,45;0,55;0,06;;;;;;;0,00
SAL;27,88;1,72;10,75;1,22;0,10;0,00;31,78;23,12;6,74;0,99;-6,83;-1,07;2,49;;-0,10;;11,38;0,96;7,31;0,08;0,92;0,04;7,12;20,47;;22,80;2,59;;161.874.068,00
SALM;0,67;;-1,80;0,11;0,04;15,62;0,19;-3,78;1,26;368,93;333,25;1,00;0,07;-0,57;-0,04;0,58;-5,95;-1,97;-0,57;0,33;0,67;0,52;0,24;;;6,26;-0,37;;18.235.256,00
SALT;20,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAM;357,53;;65,02;4,09;3,08;41,24;4,37;3,22;25,31;45,85;-1,97;-0,17;2,09;19,97;-4,38;2,07;6,29;4,73;6,29;0,75;0,25;1,47;19,36;-7,45;;87,33;5,50;;4.373.161.537,00
SAMG;19,13;3,76;15,23;2,16;0,98;100,00;21,37;10,14;6,23;5,46;-1,76;-0,53;1,54;;-0,98;;14,20;6,45;22,86;0,45;0,55;0,64;6,12;28,68;;8,85;1,26;;179.406.876,00
SAN;3,90;3,04;6,00;0,61;0,03;75,40;0,00;14,51;;;;-15,53;0,87;-0,86;-0,28;0,96;10,16;0,57;;0,06;0,94;0,04;1,40;3,11;;6,41;0,65;;63.280.011.251,00
SAND;5,40;1,09;25,40;2,57;2,41;55,68;38,71;48,82;;31,55;-0,48;-0,04;12,40;75,65;-2,54;2,49;10,11;9,48;5,13;0,94;0,06;0,19;16,85;49,41;;2,10;0,21;;1.596.256.585,00
SANM;55,81;;11,29;1,50;0,61;8,17;4,76;3,52;;7,33;-1,03;-0,18;0,40;1,86;-3,32;1,67;13,27;5,38;12,77;0,41;0,59;1,53;0,84;7,45;;37,32;4,95;;3.199.555.979,00
SANW;0,97;;4,94;0,56;0,27;14,97;19,29;12,22;2,08;6,51;3,38;0,61;0,60;2,50;-0,61;1,24;11,37;5,43;10,32;0,48;0,49;0,44;-1,09;;;1,76;0,20;;42.534.360,00
SAP;138,17;1,58;45,84;3,49;2,05;71,37;14,57;10,70;;33,81;0,16;0,02;4,90;265,29;-2,80;1,03;7,62;4,48;5,71;0,59;0,41;0,42;3,18;-17,80;;39,65;3,02;;161.921.571.000,00
SAR;25,75;;;;;100,00;171,06;127,68;;4,60;4,60;1,12;;;;;18,26;8,25;11,18;0,45;0,55;0,06;;;;;;;0,00
SASR;22,39;6,04;7,04;0,66;0,07;0,00;37,08;22,10;3,92;0,68;-3,52;-0,55;1,56;;-0,07;;9,33;1,03;7,62;0,11;0,89;0,05;18,82;25,60;;34,31;3,20;;1.010.301.248,00
SATS;17,33;;13,13;0,41;0,24;56,96;11,49;5,92;2,27;4,85;-1,92;-0,12;0,78;0,74;-0,38;6,02;3,13;1,79;3,12;0,57;0,43;0,30;5,55;-15,28;;42,63;1,34;;1.469.878.229,00
SAVA;19,38;;-8,90;4,47;4,06;;;;-9,05;-7,03;1,87;-0,94;;5,12;-35,29;9,75;-50,20;-45,65;-50,20;0,91;0,09;0,00;;;;4,27;-2,15;;801.627.000,00
SAVE;15,81;19,08;-4,18;1,17;0,18;49,41;-7,09;-7,49;-38,66;-9,47;-5,05;1,34;0,31;19,89;-0,23;1,05;-28,10;-4,41;-10,31;0,16;0,84;0,59;13,90;;;13,48;-3,79;;1.728.018.630,00
SB;3,10;6,41;2,67;0,49;0,29;71,76;50,26;41,53;;3,94;1,73;0,38;1,11;4,60;-0,33;1,99;18,40;10,87;14,21;0,59;0,41;0,26;18,76;;;6,34;1,17;;348.180.456,00
SBBA;24,94;7,02;4,22;0,65;0,30;68,62;39,31;26,86;;7,79;1,94;0,44;1,13;5,26;-0,35;1,54;15,41;7,03;15,69;0,46;0,54;0,26;24,97;;;38,34;5,91;;2.796.464.118,00
SBBP;2,00;;-3,38;3,06;1,40;95,02;-108,00;-115,66;-4,36;-2,39;1,23;-1,04;3,91;2,90;-5,08;3,00;-90,47;-41,48;-60,41;0,46;0,54;0,36;;;;0,65;-0,59;;135.658.000,00
SBCF;23,09;2,98;20,50;0,96;0,13;0,00;22,30;15,31;13,83;-6,65;-20,72;-1,41;3,14;;-0,13;;4,69;0,64;4,41;0,14;0,86;0,04;12,30;19,97;;24,14;1,13;;1.973.151.297,00
SBE;30,83;;-3.782,94;193,69;3,05;;;;;-1.178,13;0,01;0,00;;-939,31;-3,06;0,16;-5,12;-0,08;-25,16;0,02;0,98;0,00;;;;0,16;-0,01;;968.432.021,66
SBFG;14,75;3,35;8,58;0,87;0,08;0,00;26,39;18,68;4,82;-5,33;-11,40;-1,64;1,60;;-0,08;;10,15;0,91;7,59;0,09;0,91;0,05;4,79;2,50;;17,49;1,78;;104.342.184,00
SBG;8,87;;171,49;51,00;1,10;;;;;171,63;-0,56;-0,17;;-108,89;-1,11;0,32;29,74;0,64;29,62;0,02;0,13;0,00;;;;0,17;0,05;;255.012.500,00
SBGI;12,66;7,89;5,03;-1,96;0,16;100,00;15,00;4,82;0,95;9,43;7,82;;0,24;1,53;-0,20;1,98;-38,93;3,20;12,00;-0,08;1,08;0,66;8,30;35,72;;-6,48;2,52;;804.220.124,00
SBH;10,13;;6,71;2,25;0,41;50,28;7,62;4,33;2,79;7,33;3,52;2,07;0,29;1,73;-0,74;2,12;33,49;6,11;14,88;0,18;0,82;1,41;-0,63;-3,12;;4,53;1,52;;1.096.016.832,00
SBI;7,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBLK;17,05;14,93;3,32;0,84;0,48;62,23;45,33;41,12;2,39;3,97;0,95;0,26;1,37;5,40;-0,59;2,07;25,20;14,57;19,20;0,58;0,42;0,35;34,05;;;20,40;5,14;;1.762.374.180,00
SBLKZ;25,39;;4,94;1,24;0,72;62,23;45,33;41,12;3,56;3,97;0,95;0,26;2,03;8,02;-0,87;2,07;25,20;14,57;19,20;0,58;0,42;0,35;34,05;;;20,40;5,14;;1.762.374.180,00
SBNY;0,04;3.150,00;0,00;0,00;0,00;82,00;0,00;40,39;;;;-1,55;0,00;0,00;0,00;0,83;15,83;1,10;;0,07;0,93;0,03;11,19;17,31;;127,54;20,19;;2.518.960,00
SBNYP;11,90;7,88;0,59;0,09;0,01;82,00;0,00;40,39;;;;-1,55;0,24;-0,04;-0,03;0,83;15,83;1,10;;0,07;0,93;0,03;11,19;17,31;;127,54;20,19;;2.518.960,00
SBOW;41,78;;2,17;1,04;0,51;83,20;76,31;61,53;;3,10;1,35;0,80;1,33;835,00;-0,56;1,01;47,80;23,65;30,29;0,49;0,51;0,38;30,92;36,45;;40,26;19,25;;942.709.904,00
SBR;64,14;12,02;8,10;136,07;109,27;100,00;97,45;97,45;;8,02;-0,07;-1,23;7,89;138,12;-9.156,37;5,02;1.680,48;1.349,57;1.680,48;0,80;0,20;13,85;27,61;28,71;;0,47;7,91;;933.949.958,00
SBS;12,03;2,10;17,76;1,54;0,75;34,45;20,31;11,90;;13,83;3,42;0,51;2,11;28,22;-0,85;1,30;8,67;4,22;7,20;0,49;0,51;0,35;-1,05;-4,89;;7,81;0,68;;8.222.624.097,00
SBSI;30,55;4,69;8,82;1,22;0,12;0,00;42,40;29,88;5,36;-8,42;-14,64;-2,87;2,64;;-0,12;;13,79;1,35;9,15;0,10;0,90;0,05;5,49;14,10;;25,06;3,46;;930.914.582,00
SBSW;6,98;;;;;;;;;;;-0,12;;;;3,16;0,00;0,00;;0,53;0,47;0,00;18,64;;;7,78;0,00;;4.953.492.600,00
SBT;6,06;;-15,84;1,00;0,13;0,00;-8,51;-19,07;-41,37;47,31;82,78;-2,34;3,02;;-0,13;;-6,33;-0,83;-3,61;0,13;0,87;0,04;-6,18;;;6,06;-0,38;;316.101.927,00
SBTX;5,04;;-1,98;0,67;0,66;;;;-2,00;0,97;2,96;-1,00;;0,67;-674,67;67,87;-33,76;-33,27;-33,76;0,99;0,01;0,00;;;;7,53;-2,54;;178.787.952,00
SBUX;96,47;2,19;26,61;-12,81;3,94;68,43;15,33;13,03;;24,79;2,18;;3,47;-83,07;-5,26;0,84;-48,13;14,80;70,10;-0,31;1,31;1,14;6,39;8,31;;-7,56;3,64;;110.886.174.000,00
SC;41,60;;4,13;1,61;0,26;0,00;79,55;37,77;;7,55;5,59;4,58;1,56;;-0,26;;38,88;6,29;11,99;0,16;0,84;0,17;4,19;2,02;;25,91;10,08;;12.734.234.240,00
SCA;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SCCO;78,31;4,44;21,91;7,72;3,60;53,47;45,67;27,62;11,28;14,14;0,88;0,51;6,05;16,44;-5,01;4,50;35,22;16,42;22,17;0,47;0,53;0,59;8,59;29,36;;10,22;3,60;;60.967.304.766,00
SCD;12,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SCHL;44,25;1,80;16,27;1,21;0,75;53,85;6,68;5,06;6,91;10,42;-1,92;-0,19;0,82;4,83;-1,44;1,48;7,42;4,62;7,52;0,62;0,38;0,91;0,91;;;36,79;2,73;;1.404.410.085,00
SCHN;32,46;2,31;86,06;0,95;0,48;9,89;0,98;0,34;7,64;41,34;11,55;0,37;0,29;2,82;-0,74;1,93;1,11;0,56;2,17;0,50;0,50;1,64;15,61;30,55;;34,02;0,38;;893.010.306,00
SCHW;58,68;2,02;16,76;2,89;0,21;100,00;64,42;30,87;6,91;7,92;-0,11;-0,04;5,17;;-0,21;;17,26;1,25;10,32;0,07;0,93;0,04;19,23;25,00;;20,40;3,52;;107.445.684.700,00
SCI;63,45;1,67;19,58;5,83;0,61;26,23;21,09;12,11;8,31;16,33;5,09;2,64;2,37;-26,26;-0,63;0,47;29,79;3,13;11,31;0,10;0,90;0,26;5,83;0,64;;10,91;3,25;;9.597.547.788,00
SCKT;1,30;;-7,63;0,49;0,34;48,35;-9,68;-6,48;-21,69;-3,60;1,51;-0,14;0,49;1,43;-0,60;2,26;-6,42;-4,47;-13,52;0,70;0,30;0,69;-0,05;;;2,66;-0,17;;9.520.420,00
SCL;87,19;2,05;24,74;1,61;0,80;12,65;3,72;3,07;9,96;26,09;5,72;0,45;0,76;6,59;-1,31;1,46;6,51;3,25;4,17;0,50;0,50;1,06;7,58;7,87;;54,36;3,54;;1.955.506.488,00
SCM;14,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SCOAU;10,09;;;;;;;;;0,00;0,00;;;;;0,29;-133,19;4,95;-133,19;-0,04;0,04;0,00;;;;;;;0,00
SCOR;0,70;;-0,63;0,75;0,13;45,31;-27,92;-28,12;-0,98;-0,57;0,07;-0,08;0,18;-0,76;-0,16;0,51;-119,18;-20,37;-100,71;0,17;0,47;0,72;-1,38;;;0,93;-1,11;;66.560.410,00
SCPE;15,84;;-0,02;0,07;0,00;;;;-0,02;-0,02;0,00;0,00;;-0,31;0,00;0,10;-402,44;-11,52;-402,44;0,03;0,23;0,00;;;;219,18;-882,08;;361.342,08
SCPH;7,90;;-7,03;3,74;2,22;70,67;-1.724,29;-1.954,29;-7,90;-5,93;2,03;-0,95;137,31;2,38;-402,37;16,38;-53,18;-31,65;-29,75;0,60;0,40;0,02;;;;2,11;-1,12;;283.270.300,00
SCPL;22,70;;20,59;4,15;0,58;69,31;23,72;3,21;2,79;0,50;-2,28;-3,40;0,66;1,20;-1,30;7,32;20,14;2,81;146,04;0,14;0,86;0,87;13,17;-0,61;;5,48;1,10;;481.881.219,00
SCPS;0,04;;-0,18;-0,24;1,05;;;;-0,17;-0,03;0,14;;;-0,22;-841,69;0,17;-135,31;-586,40;140,13;-4,33;5,33;0,00;;;;-0,17;-0,22;;1.683.372,00
SCS;8,66;4,61;20,51;1,19;0,47;29,67;3,05;1,49;5,23;14,10;4,11;0,49;0,30;3,50;-0,75;1,53;5,81;2,27;6,02;0,39;0,61;1,53;1,13;-14,92;;7,27;0,42;;988.406.877,00
SCSC;32,19;;8,80;0,91;0,40;11,87;3,70;2,39;4,70;7,64;1,94;0,31;0,21;0,96;-1,99;2,12;10,35;4,59;9,00;0,44;0,56;1,92;-0,22;5,10;;35,38;3,66;;800.728.566,00
SCU;11,53;2,35;-32,34;-10,82;0,22;100,00;-4,41;-2,39;4,91;-15,56;2,01;;0,77;;-0,22;;-33,45;-0,68;-4,69;-0,02;1,02;0,28;-13,54;;;-1,06;-0,35;;286.713.296,00
SCVL;21,82;1,72;6,06;1,12;0,62;37,02;10,88;8,13;3,81;4,20;-0,33;-0,08;0,49;1,90;-1,15;3,35;18,54;10,21;18,59;0,55;0,45;1,26;-58,63;-67,94;;19,67;3,65;;604.116.760,00
SCVX;9,92;;9,93;-3,77;0,41;;;;9,93;9,89;-0,04;;;-39,86;-0,41;0,15;-37,98;4,13;-37,98;-0,11;0,11;0,00;;;;-2,63;1,00;;94.656.640,00
SCWX;6,39;;-6,55;0,93;0,64;59,01;-23,60;-17,49;-18,86;-3,62;1,24;-0,24;1,15;67,58;-0,88;1,04;-14,21;-9,78;-24,14;0,69;0,31;0,56;4,34;;;6,81;-0,97;;545.441.612,00
SCX;11,08;;4,72;0,71;0,43;32,83;7,31;6,75;3,23;4,71;0,35;0,06;0,32;0,97;-1,16;3,26;14,94;9,02;13,22;0,60;0,40;1,34;4,15;71,91;;15,76;2,36;;82.572.672,00
SCYX;3,25;;-1,31;-4,00;1,70;87,97;-1.547,67;-1.648,61;-1,42;-1,29;0,10;;21,63;8,48;-11,37;1,31;-304,99;-129,79;-530,62;-0,43;1,43;0,08;81,71;;;-0,80;-2,45;;119.705.754,00
SD;15,66;13,43;2,90;1,27;1,03;79,66;66,22;97,92;;2,63;-1,66;-0,49;2,84;2,91;-1,88;4,56;43,84;35,47;15,46;0,81;0,19;0,36;-6,58;38,77;;12,30;5,39;;578.143.548,00
SDC;0,45;;-0,75;0,71;0,12;69,26;-55,23;-19,94;-0,40;-3,91;-3,64;9,64;0,15;0,61;-0,22;1,90;-95,59;-16,58;-24,26;0,17;0,83;0,83;26,39;;;0,65;-0,62;;61.632.732,00
SDGR;35,50;;32,51;4,16;3,02;59,55;37,33;40,34;34,55;27,48;-7,65;-0,91;13,12;5,24;-10,18;5,54;12,79;9,29;10,86;0,73;0,27;0,23;;;;8,50;1,09;;2.541.687.408,00
SDHY;15,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SE;37,01;;-7,83;3,90;1,21;38,97;-17,51;-23,00;-11,50;-7,89;2,39;-0,91;1,80;3,40;-4,71;1,92;-49,75;-15,48;-25,09;0,31;0,69;0,67;97,51;;;9,56;-4,75;;21.169.202.536,00
SEAC;4,89;;-1,39;0,41;0,31;65,50;-28,29;-27,84;-1,40;0,28;1,64;-0,49;0,39;0,52;-1,82;3,63;-29,68;-22,41;-30,64;0,76;0,24;0,80;-16,55;;;11,89;-3,53;;12.637.227,00
SEAH;8,14;;-457.875,00;-4,57;1,02;;;;;-457.825,00;50,00;;;-87,61;-1,02;0,04;0,00;0,00;0,00;-0,22;1,22;0,00;;;;-1,78;0,00;;457.875.000,00
SEAH.U;8,98;;-505.125,00;-5,04;1,12;;;;;-457.825,00;50,00;;;-96,66;-1,12;0,04;0,00;0,00;0,00;-0,22;1,22;0,00;;;;-1,78;0,00;;457.875.000,00
SEAH.WS;1,59;;-89.437,50;-0,89;0,20;;;;;-457.825,00;50,00;;;-17,11;-0,20;0,04;0,00;0,00;0,00;-0,22;1,22;0,00;;;;-1,78;0,00;;457.875.000,00
SEAS;48,76;;12,35;-8,31;1,25;48,84;27,89;14,56;4,88;10,48;4,03;;1,80;-17,74;-1,44;0,65;-67,32;10,14;22,70;-0,15;1,15;0,70;6,50;;;-5,90;3,97;;3.137.797.170,00
SECO;0,49;;-0,31;0,01;0,00;14,64;0,59;-1,20;;12,02;11,38;0,17;0,00;0,01;-0,07;2,92;-3,14;-1,35;0,84;0,43;0,57;1,13;5,65;;;50,05;-1,57;;3.461.997,00
SEDG;160,08;;30,06;3,62;1,94;30,05;11,78;8,29;18,39;20,26;-0,89;-0,15;2,49;3,58;-7,31;3,84;12,04;6,46;9,52;0,54;0,46;0,78;38,65;2,19;;44,56;5,37;;9.123.338.718,00
SEE;35,57;2,23;13,33;12,59;0,69;30,36;14,62;7,04;5,10;12,20;5,79;11,36;0,94;14,26;-0,98;1,20;94,45;5,18;11,04;0,05;0,95;0,74;4,81;-9,61;;2,84;2,69;;5.191.000.000,00
SEED;3,50;;-2,44;-15,49;0,56;24,47;-18,20;-17,89;;-2,30;0,10;;0,44;-0,92;-0,82;0,34;-633,96;-22,80;825,75;-0,04;1,04;1,27;;;;-0,22;-1,40;;21.532.662,00
SEEL;1,08;;-1,90;-6,72;5,87;100,00;-9.028,47;-9.030,20;-1,90;-1,94;-0,04;;171,82;-8,89;-2.393,59;0,60;-353,20;-308,63;1.851,99;-0,87;1,87;0,03;;;;-0,16;-0,57;;138.828.286,00
SEER;2,47;;-1,68;0,38;0,34;51,67;-564,95;-564,95;-1,64;1,74;3,41;-0,77;9,46;0,49;-1,25;21,22;-22,46;-20,36;-22,46;0,91;0,09;0,04;;;;6,54;-1,47;;157.292.400,00
SEIC;61,43;1,40;20,41;4,03;3,51;80,38;27,20;21,19;15,90;14,32;-1,58;-0,40;4,32;6,96;-9,24;5,33;19,75;17,19;19,78;0,87;0,13;0,81;5,46;3,29;;15,29;3,02;;8.157.229.703,00
SELB;1,16;;-11,82;2,39;1,14;100,00;-15,16;-18,21;-15,02;-6,26;7,93;-1,33;2,15;1,59;-10,29;5,22;-20,20;-9,67;-13,01;0,48;0,52;0,53;251,31;;;0,49;-0,10;;177.976.016,00
SEM;28,76;1,74;17,96;2,94;0,48;13,00;8,06;3,14;5,00;13,66;6,66;2,80;0,56;31,47;-0,57;1,10;16,35;2,64;8,86;0,16;0,83;0,84;7,73;-2,14;;9,80;1,60;;3.659.187.052,00
SENEA;49,34;;-1.086,74;0,68;0,31;6,36;-0,52;-0,02;11,40;-115,64;-63,77;0,84;0,27;0,59;-0,90;5,08;-0,06;-0,03;-0,82;0,46;0,54;1,16;-24,51;-58,66;;73,05;-0,05;;377.098.176,00
SENEB;51,15;;-1.119,34;0,70;0,32;6,36;-0,52;-0,02;11,74;-115,64;-63,77;0,84;0,28;0,61;-0,93;5,08;-0,06;-0,03;-0,82;0,46;0,54;1,16;-24,51;-58,66;;73,05;-0,05;;377.098.176,00
SENS;0,50;;-3,63;4,69;1,61;11,95;-277,79;-368,06;-4,89;-3,31;1,50;-1,46;13,35;2,01;-16,29;8,72;-129,30;-44,29;-54,87;0,34;0,41;0,12;20,79;;;0,11;-0,14;;246.450.500,00
SESN;0,62;;-0,32;0,04;0,03;100,00;-59,40;-49,71;-0,26;7,64;7,91;-1,19;0,16;0,04;-210,28;6,10;-12,57;-10,51;-17,47;0,84;0,16;0,21;148,16;;;15,55;-1,95;;6.308.252,00
SF;64,34;2,04;11,60;1,26;0,18;100,00;31,25;13,47;4,30;4,27;-0,72;-0,18;1,56;;-0,18;;10,90;1,56;16,68;0,14;0,86;0,12;8,46;29,35;;51,15;5,58;;6.753.646.476,00
SFB;20,65;6,30;3,70;0,40;0,06;100,00;31,25;13,47;1,37;4,27;-0,72;-0,18;0,50;;-0,06;;10,90;1,56;16,68;0,14;0,86;0,12;8,46;29,35;;51,15;5,58;;6.753.646.476,00
SFBC;37,68;1,91;10,47;0,98;0,10;0,00;28,17;19,36;6,32;2,74;-4,45;-0,61;2,03;;-0,10;;9,38;0,92;8,46;0,10;0,90;0,05;7,23;11,43;;38,36;3,60;;96.867.744,00
SFBS;55,90;1,91;12,56;2,24;0,20;0,00;49,08;33,70;8,22;3,91;-4,72;-1,23;4,23;;-0,20;;17,84;1,61;11,03;0,09;0,91;0,05;16,17;21,99;;25,04;4,47;;3.053.691.363,00
SFE;1,24;;-1,86;0,65;0,61;;;;-1,86;-0,15;1,70;-0,60;;1,08;-1,51;17,48;-35,16;-32,73;-35,16;0,93;0,07;0,00;;;;1,90;-0,67;;20.486.164,00
SFET;3,00;;-0,61;0,57;0,40;54,06;-114,24;-101,12;;-0,28;0,25;-0,27;0,61;11,82;-0,57;1,14;-93,13;-66,68;-111,11;0,72;0,28;0,66;64,91;;;5,31;-4,94;;9.788.400,00
SFIX;3,74;;-1,79;1,69;0,65;41,35;-13,88;-13,74;-2,15;-0,76;1,01;-0,96;0,25;2,31;-2,10;1,69;-94,43;-36,31;-96,35;0,38;0,62;2,64;16,23;;;2,23;-2,11;;428.902.721,00
SFL;11,11;8,49;6,42;1,34;0,39;71,64;49,43;36,71;;9,54;4,77;1,34;2,36;-2,64;-0,43;0,38;20,81;6,07;10,88;0,29;0,71;0,17;11,97;14,91;;8,29;1,72;;1.397.796.723,00
SFM;39,79;;16,25;4,01;1,36;36,30;5,50;4,01;;11,76;-0,09;-0,03;0,65;31,47;-1,74;1,25;24,70;8,38;20,57;0,34;0,66;2,09;8,56;14,46;;9,94;2,45;;4.068.007.256,00
SFNC;17,65;4,41;8,35;0,67;0,08;0,00;30,63;21,42;5,28;-11,42;-17,26;-1,97;1,79;;-0,08;;7,98;0,96;6,90;0,12;0,88;0,04;14,09;22,50;;26,58;2,12;;2.234.830.320,00
SFST;28,22;;12,04;0,76;0,06;0,00;18,39;12,21;6,75;3,50;-4,50;-0,43;1,47;;-0,06;;6,32;0,48;4,73;0,08;0,92;0,04;12,52;17,42;;37,33;2,36;;229.612.052,00
SFT;1,23;;-0,13;-0,20;0,13;3,50;-29,90;-32,28;-0,17;-0,94;-0,80;;0,04;0,52;-0,47;1,49;-153,18;-96,22;-186,68;-0,63;1,63;2,98;;;;-6,26;-9,59;;21.248.750,00
SFTTW;0,00;;;;;3,50;-29,90;-32,28;;-0,94;-0,80;;;;;1,49;-153,18;-96,22;-186,68;-0,63;1,63;2,98;;;;-6,26;-9,59;;21.248.750,00
SFTW;11,41;;-14,60;-7,15;1,42;;;;-14,48;-14,48;0,00;;;-101,82;-1,42;0,08;-48,97;-9,70;49,76;-0,20;0,20;0,00;;;;-1,60;-0,78;;451.050.992,00
SFUN;2,80;;-0,70;0,04;0,01;90,55;3,14;-17,13;;-37,80;-41,61;-0,45;0,12;0,21;-0,02;1,18;-5,85;-1,98;0,67;0,34;0,66;0,12;-24,54;;;68,70;-4,02;;25.214.607,60
SG;13,82;;-9,61;3,03;1,75;15,53;-30,60;-30,99;-14,58;-7,97;1,76;-0,55;2,98;6,78;-2,67;3,93;-31,53;-18,17;-31,51;0,58;0,42;0,59;-16,15;;;4,57;-1,44;;1.549.592.832,00
SGA;21,43;23,33;14,71;0,74;0,57;23,05;11,91;7,74;9,56;6,83;-2,73;-0,21;1,14;3,42;-0,76;3,20;5,00;3,90;5,08;0,78;0,22;0,50;-0,56;-29,99;;29,14;1,46;;131.226.605,00
SGAM;9,62;;132,56;34,57;1,19;;;;132,56;132,35;-0,21;-0,06;;960,33;-1,19;1,58;26,08;0,89;26,08;0,03;0,14;0,00;;;;0,28;0,07;;172.859.856,00
SGAMU;10,45;;144,00;37,55;1,29;;;;144,00;132,35;-0,21;-0,06;;1.043,19;-1,29;1,58;26,08;0,89;26,08;0,03;0,14;0,00;;;;0,28;0,07;;172.859.856,00
SGAMW;1,25;;17,22;4,49;0,15;;;;17,22;132,35;-0,21;-0,06;;124,78;-0,15;1,58;26,08;0,89;26,08;0,03;0,14;0,00;;;;0,28;0,07;;172.859.856,00
SGBX;1,26;;-1,79;1,56;0,70;3,28;-49,48;-52,23;-2,10;-2,34;-0,45;0,37;0,94;-5,67;-1,03;0,72;-87,22;-39,10;-55,75;0,45;0,55;0,75;36,96;;;0,80;-0,70;;19.936.000,00
SGC;8,05;6,96;-15,77;0,69;0,31;34,75;-0,78;-1,54;14,05;-56,39;-25,22;0,56;0,24;0,65;-0,93;3,35;-4,36;-1,94;-2,91;0,44;0,56;1,26;16,75;;;11,71;-0,51;;132.859.615,00
SGEN;206,96;;-53,71;14,87;11,15;76,46;-32,89;-33,55;-59,36;-52,97;1,82;-0,49;18,02;22,23;-39,76;3,30;-27,69;-20,75;-27,69;0,75;0,25;0,62;32,40;;;13,95;-3,86;;38.956.699.145,00
SGH;24,19;;-45,73;3,84;0,77;25,14;0,86;-1,56;13,56;110,70;27,97;1,30;0,71;2,20;-1,87;2,44;-8,40;-1,68;0,48;0,20;0,80;1,08;19,03;;;6,35;-0,53;;1.222.157.439,00
SGLB;1,05;;-1,23;1,02;0,94;62,17;-717,35;-718,15;-1,25;-0,20;1,04;-0,85;8,85;1,15;-8,69;11,69;-82,35;-76,07;-82,26;0,92;0,08;0,11;11,33;;;1,03;-0,85;;11.023.740,00
SGLBW;0,00;;;;;62,17;-717,35;-718,15;;-0,20;1,04;-0,85;;;;11,69;-82,35;-76,07;-82,26;0,92;0,08;0,11;11,33;;;1,03;-0,85;;11.023.740,00
SGMA;6,69;;-1,98;0,60;0,15;12,42;6,17;-4,96;1,27;5,37;3,77;1,42;0,10;0,60;-0,85;1,45;-30,22;-7,66;13,65;0,25;0,75;1,54;8,30;;;11,18;-3,38;;40.750.797,00
SGML;31,01;;;;;;;;;;;-0,69;;;;13,06;0,00;0,00;;0,93;0,07;0,00;;;;1,28;0,00;;3.361.862.000,00
SGMO;0,84;;-0,74;0,63;0,45;100,00;-93,50;-90,85;-0,79;-0,02;0,70;-0,61;0,67;1,39;-0,89;2,97;-84,96;-61,06;-89,91;0,72;0,28;0,67;24,93;;;1,32;-1,12;;147.002.711,00
SGMS;58,07;;15,13;-2,49;0,71;67,31;15,21;13,59;6,91;32,96;19,43;;2,06;7,41;-0,91;1,78;-16,45;4,71;1,55;-0,29;1,29;0,35;-5,67;;;-23,34;3,84;;5.613.998.548,00
SGOC;6,20;;58,97;8,92;6,99;11,02;8,72;6,89;44,42;46,81;0,23;0,04;4,06;34,60;-9,77;3,44;15,12;11,85;16,14;0,78;0,22;1,72;17,45;;;0,70;0,11;;629.907.600,00
SGRP;1,15;;-49,48;1,13;0,28;20,00;2,60;-0,20;2,74;5,09;1,23;0,36;0,10;0,95;-1,96;1,52;-2,29;-0,57;8,43;0,25;0,75;2,80;7,57;;;1,01;-0,02;;26.717.605,00
SGRY;34,42;;-80,22;2,16;0,66;22,68;11,73;-2,04;10,15;21,63;7,66;1,19;1,64;12,41;-0,75;1,77;-2,70;-0,82;6,63;0,30;0,65;0,40;13,62;;;15,95;-0,43;;4.364.212.050,00
SGTX;22,47;;-1,52;1,70;0,74;100,00;-236,87;-253,33;-1,69;-0,49;1,14;-1,19;3,86;1,58;-4,73;2,23;-111,37;-48,41;-68,83;0,43;0,57;0,19;;;;13,24;-14,75;;56.500.815,00
SGU;11,75;5,36;29,22;;0,42;6,09;1,63;0,67;6,22;18,29;6,22;;0,20;-8,87;-0,68;0,89;;1,42;12,60;0,00;0,68;2,11;8,68;5,58;;0,00;0,40;;418.330.550,00
